# numero;nombre;partido_numero;provincia_numero
1639,MONTE RALO,227,6
1640,POTRERO DE GARAY,227,6
1641,RAFAEL GARCIA,227,6
1642,SAN CLEMENTE,227,6
1643,TEJAS TRES,227,6
1644,TOLEDO,227,6
1645,VALLE DE ANISACATE,227,6
1646,VILLA CIUDAD DE AMERICA,227,6
1647,VILLA DEL PRADO,227,6
1648,VILLA LA BOLSA,227,6
1649,VILLA LOS AROMOS,227,6
1650,VILLA PARQUE SANTA ANA,227,6
1651,VILLA SAN ISIDRO,227,6
1652,CAMINIAGA,228,6
1653,CHU\u00d1A HUASI,228,6
1654,POZO NUEVO,228,6
1655,SAN FRANCISCO DEL CHA\u00d1AR,228,6
1656,ALMAFUERTE,229,6
1657,COLONIA ALMADA,229,6
1658,CORRALITO,229,6
1659,DALMACIO VELEZ,229,6
1660,GENERAL FOTHERINGHAM,229,6
1661,HERNANDO,229,6
1662,JAMES CRAIK,229,6
1663,LAS ISLETILLAS,229,6
1664,LAS PERDICES,229,6
1665,LOS ZORROS,229,6
1666,OLIVA,229,6
1667,PAMPAYASTA NORTE,229,6
1668,PAMPAYASTA SUD,229,6
1669,PUNTA DEL AGUA,229,6
1670,RIO TERCERO,229,6
1671,TANCACHA,229,6
1672,VILLA ASCASUBI,229,6
1673,CANDELARIA SUR,230,6
1674,CA\u00d1ADA DE LUQUE,230,6
1675,CAPILLA DE SITON,230,6
1676,LA PAMPA,230,6
1677,LAS PE\u00d1AS,230,6
1678,LOS MISTOLES,230,6
1679,SARMIENTO,230,6
1680,SIMBOLAR,230,6
1681,SINSACATE,230,6
1682,VILLA DEL TOTORAL,230,6
1683,CHURQUI CA\u00d1ADA,231,6
1684,EL RODEO,231,6
1685,EL TUSCAL,231,6
1686,LAS ARRIAS,231,6
1687,LUCIO V. MANSILLA,231,6
1688,ROSARIO DEL SALADILLO,231,6
1689,SAN JOSE DE LA DORMIDA,231,6
1690,SAN JOSE DE LAS SALINAS,231,6
1691,SAN PEDRO NORTE,231,6
1692,VILLA TULUMBA,231,6
1693,ALDEA SANTA MARIA,232,6
1694,ALTO ALEGRE,232,6
1695,ANA ZUMARAN,232,6
1696,BALLESTEROS,232,6
1697,BALLESTEROS SUD,232,6
1698,BELL VILLE,232,6
1699,BENJAMIN GOULD,232,6
1700,CANALS,232,6
1701,CHILIBROSTE,232,6
1702,CINTRA,232,6
1703,COLONIA BISMARCK,232,6
1704,COLONIA BREMEN,232,6
1705,IDIAZABAL,232,6
1706,JUSTINIANO POSSE,232,6
1707,LABORDE,232,6
1708,MONTE LE\u00d1A,232,6
1709,MONTE MAIZ,232,6
1710,MORRISON,232,6
1711,NOETINGER,232,6
1712,ORDO\u00d1EZ,232,6
1713,PASCANAS,232,6
1714,PUEBLO ITALIANO,232,6
1715,SAN ANTONIO DE LITIN,232,6
1716,SAN MARCOS,232,6
1717,VIAMONTE,232,6
1718,VILLA LOS PATOS,232,6
1719,WENCESLAO ESCALANTE,232,6
1720,BELLA VISTA,233,7
1721,BERON DE ASTRADA,234,7
1722,YAHAPE,234,7
1723,CORRIENTES,235,7
1724,RIACHUELO,235,7
1725,SAN CAYETANO,235,7
1726,CONCEPCION,236,7
1727,SANTA ROSA,236,7
1728,TABAY,236,7
1729,TATACUA,236,7
1730,CAZADORES CORRENTINOS,237,7
1731,CURUZU CUATIA,237,7
1732,PERUGORRIA,237,7
1733,EL SOMBRERO,238,7
1734,EMPEDRADO,238,7
1735,ESQUINA,239,7
1736,PUEBLO LIBERTADOR,239,7
1737,ALVEAR,240,7
1738,ESTACION TORRENT,240,7
1739,ITA IBATE,241,7
1740,LOMAS DE VALLEJOS,241,7
1741,NUESTRA SE\u00d1ORA DEL ROSARIO DE CAA CATI,241,7
1742,PALMAR GRANDE,241,7
1743,CAROLINA,242,7
1744,GOYA,242,7
1745,ITATI,243,7
1746,RAMADA PASO,243,7
1747,COLONIA LIEBIGS,244,7
1748,ITUZAINGO,244,7
1749,SAN ANTONIO,244,7
1750,SAN CARLOS,244,7
1751,VILLA OLIVARI,244,7
1752,CRUZ DE LOS MILAGROS,245,7
1753,GOBERNADOR JUAN E. MARTINEZ,245,7
1754,LAVALLE,245,7
1755,SANTA LUCIA,245,7
1756,VILLA CORDOBA,245,7
1757,YATAYTI CALLE,245,7
1758,MBURUCUYA,246,7
1759,FELIPE YOFRE,247,7
1760,MARIANO I. LOZA,247,7
1761,MERCEDES,247,7
1762,COLONIA LIBERTAD,248,7
1763,ESTACION LIBERTAD,248,7
1764,JUAN PUJOL,248,7
1765,MOCORETA,248,7
1766,MONTE CASEROS,248,7
1767,PARADA ACU\u00d1A,248,7
1768,PARADA LABOUGLE,248,7
1769,BONPLAND,249,7
1770,PARADA PUCHETA,249,7
1771,PASO DE LOS LIBRES,249,7
1772,TAPEBICUA,249,7
1773,SALADAS,250,7
1774,SAN LORENZO,250,7
1775,INGENIO PRIMER CORRENTINO,251,7
1776,PASO DE LA PATRIA,251,7
1777,SAN COSME,251,7
1778,SANTA ANA,251,7
1779,SAN LUIS DEL PALMAR,252,7
1780,COLONIA CARLOS PELLEGRINI,253,7
1781,GUAVIRAVI,253,7
1782,LA CRUZ,253,7
1783,YAPEYU,253,7
1784,LORETO,254,7
1785,SAN MIGUEL,254,7
1786,9 DE JULIO,255,7
1787,CHAVARRIA,255,7
1788,COLONIA PANDO,255,7
1789,PEDRO R. FERNANDEZ,255,7
1790,SAN ROQUE,255,7
1791,GARRUCHOS,256,7
1792,GOBERNADOR IGR. VALENTIN VIRASORO,256,7
1793,JOSE RAFAEL GOMEZ,256,7
1794,SANTO TOME,256,7
1795,SAUCE,257,7
1796,ARROYO BARU,258,8
1797,COLON,258,8
1798,COLONIA HUGUES,258,8
1799,EL BRILLANTE,258,8
1800,EL COLORADO,258,8
1801,HAMBIS,258,8
1802,HOCKER,258,8
1803,LA CLARITA,258,8
1804,PUEBLO CAZES,258,8
1805,PUEBLO LIEBIGS,258,8
1806,SAN JOSE,258,8
1807,UBAJAY,258,8
1808,VILLA ELISA,258,8
1809,BENITO LEGEREN,259,8
1810,CALABACILLA,259,8
1811,CLODOMIRO LEDESMA,259,8
1812,COLONIA AYUI,259,8
1813,COLONIA GENERAL ROCA,259,8
1814,CONCORDIA,259,8
1815,ESTACION YERUA,259,8
1816,ESTACION YUQUERI,259,8
1817,ESTANCIA GRANDE,259,8
1818,LA CRIOLLA,259,8
1819,LAS TEJAS,259,8
1820,LOS CHARRUAS,259,8
1821,NUEVA ESCOCIA,259,8
1822,OSVALDO MAGNASCO,259,8
1823,PEDERNAL,259,8
1824,PUERTO YERUA,259,8
1825,VILLA ADELA,259,8
1826,VILLA ZORRAQUIN,259,8
1827,ALDEA BRASILERA,260,8
1828,ALDEA GRAPSCHENTAL,260,8
1829,ALDEA PROTESTANTE,260,8
1830,ALDEA SALTO,260,8
1831,ALDEA SAN FRANCISCO,260,8
1832,ALDEA SPATZENKUTTER,260,8
1833,ALDEA VALLE MARIA,260,8
1834,COLONIA ENSAYO,260,8
1835,DIAMANTE,260,8
1836,ESTACION CAMPS,260,8
1837,ESTACION PUIGGARI,260,8
1838,GENERAL ALVEAR,260,8
1839,GENERAL RACEDO (EL CARMEN),260,8
1840,GENERAL RAMIREZ,260,8
1841,LA JUANITA,260,8
1842,LAS JAULAS,260,8
1843,PARAJE LA VIRGEN,260,8
1844,PUERTO LAS CUEVAS,260,8
1845,STROBEL,260,8
1846,VILLA LIBERTADOR SAN MARTIN,260,8
1847,CHAJARI,261,8
1848,COLONIA ALEMANA,261,8
1849,COLONIA LA ARGENTINA,261,8
1850,FEDERACION,261,8
1851,LOS CONQUISTADORES,261,8
1852,SAN JAIME DE LA FRONTERA,261,8
1853,SAN PEDRO,261,8
1854,SAN RAMON,261,8
1855,SANTA ANA,261,8
1856,VILLA DEL ROSARIO,261,8
1857,ALDEA SAN ISIDRO (EL CIMARRON),262,8
1858,CONSCRIPTO BERNARDI,262,8
1859,FEDERAL,262,8
1860,NUEVA VIZCAYA,262,8
1861,SAUCE DE LUNA,262,8
1862,SAN JOSE DE FELICIANO,263,8
1863,SAN VICTOR,263,8
1864,ALDEA ASUNCION,264,8
1865,ESTACION LAZO,264,8
1866,GENERAL GALARZA,264,8
1867,GUALEGUAY,264,8
1868,PUERTO RUIZ,264,8
1869,ALDEA SAN ANTONIO,265,8
1870,ALDEA SAN JUAN,265,8
1871,ENRIQUE CARBO,265,8
1872,ESTACION ESCRI\u00d1A,265,8
1873,FAUSTINO M. PARERA,265,8
1874,GENERAL ALMADA,265,8
1875,GILBERT,265,8
1876,GUALEGUAYCHU,265,8
1877,IRAZUSTA,265,8
1878,LARROQUE,265,8
1879,PASTOR BRITOS,265,8
1880,PUEBLO GENERAL BELGRANO,265,8
1881,URDINARRAIN,265,8
1882,CEIBAS,266,8
1883,IBICUY,266,8
1884,MEDANOS,266,8
1885,VILLA PARANACITO,266,8
1886,ALCARAZ,267,8
1887,BOVRIL,267,8
1888,COLONIA AVIGDOR,267,8
1889,EL SOLAR,267,8
1890,LA PAZ,267,8
1891,PIEDRAS BLANCAS,267,8
1892,SAN GUSTAVO,267,8
1893,SANTA ELENA,267,8
1894,SIR LEONARD,267,8
1895,ARANGUREN,268,8
1896,DON CRISTOBAL,268,8
1897,FEBRE,268,8
1898,HERNANDEZ,268,8
1899,LUCAS GONZALEZ,268,8
1900,NOGOYA,268,8
1901,XX DE SETIEMBRE,268,8
1902,ALDEA MARIA LUISA,269,8
1903,ALDEA SAN JUAN,269,8
1904,ALDEA SAN RAFAEL,269,8
1905,ALDEA SANTA MARIA,269,8
1906,ALDEA SANTA ROSA,269,8
1907,CERRITO,269,8
1908,COLONIA AVELLANEDA,269,8
1909,COLONIA CRESPO,269,8
1910,CRESPO,269,8
1911,EL PALENQUE,269,8
1912,EL PINGO,269,8
1913,EL RAMBLON,269,8
1914,HASENKAMP,269,8
1915,HERNANDARIAS,269,8
1916,LA PICADA,269,8
1917,LAS TUNAS,269,8
1918,MARIA GRANDE,269,8
1919,ORO VERDE,269,8
1920,PARANA,269,8
1921,PUEBLO BELLOCQ (LAS GARZAS),269,8
1922,PUEBLO BRUGO,269,8
1923,PUEBLO GENERAL SAN MARTIN,269,8
1924,PUEBLO MORENO,269,8
1925,SAN BENITO,269,8
1926,SAUCE MONTRULL,269,8
1927,SAUCE PINTO,269,8
1928,SEGUI,269,8
1929,SOSA,269,8
1930,TABOSSI,269,8
1931,TEZANOS PINTO,269,8
1932,VIALE,269,8
1933,VILLA FONTANA,269,8
1934,VILLA GDOR. LUIS F. ETCHEVEHERE,269,8
1935,VILLA URQUIZA,269,8
1936,GENERAL CAMPOS,270,8
1937,SAN SALVADOR,270,8
1938,ALTAMIRANO SUR,271,8
1939,DURAZNO,271,8
1940,ESTACION ARROYO CLE,271,8
1941,GOBERNADOR ECHAG\u00dcE,271,8
1942,GOBERNADOR MANSILLA,271,8
1943,GOBERNADOR SOLA,271,8
1944,GUARDAMONTE,271,8
1945,LAS GUACHAS,271,8
1946,MACIA,271,8
1947,ROSARIO DEL TALA,271,8
1948,1\u00ba DE MAYO,272,8
1949,BASAVILBASO,272,8
1950,CASEROS,272,8
1951,COLONIA ELIA,272,8
1952,CONCEPCION DEL URUGUAY,272,8
1953,HERRERA,272,8
1954,LAS MOSCAS,272,8
1955,LIBAROS,272,8
1956,PRONUNCIAMIENTO,272,8
1957,ROCAMORA,272,8
1958,SANTA ANITA,272,8
1959,VILLA MANTERO,272,8
1960,VILLA SAN JUSTO,272,8
1961,VILLA SAN MARCIAL (EST. GOBERNADOR URQUIZA),272,8
1962,ANTELO,273,8
1963,VICTORIA,273,8
1964,ESTACION RAICES,274,8
1965,INGENIERO MIGUEL SAJAROFF,274,8
1966,JUBILEO,274,8
1967,PASO DE LA LAGUNA,274,8
1968,VILLA CLARA,274,8
1969,VILLA DOMINGUEZ,274,8
1970,VILLAGUAY,274,8
1971,LAGUNA YEMA,275,9
1972,LOS CHIRIGUANOS,275,9
1973,COLONIA PASTORIL,276,9
1974,FORMOSA,276,9
1975,GRAN GUARDIA,276,9
1976,SAN HILARIO,276,9
1977,GENERAL LUCIO V. MANSILLA,277,9
1978,HERRADURA,277,9
1979,SAN FRANCISCO DE LAISHI,277,9
1980,VILLA ESCOLAR,277,9
1981,INGENIERO GUILLERMO N. JUAREZ,278,9
1982,COMANDANTE FONTANA,279,9
1983,ESTANISLAO DEL CAMPO,279,9
1984,FORTIN CABO 1\u00ba LUGONES,279,9
1985,IBARRETA,279,9
1986,LAS LOMITAS,279,9
1987,POZO DEL TIGRE,279,9
1988,SAN MARTIN II,279,9
1989,SUBTENIENTE PERIN,279,9
1990,VILLA GENERAL G\u00dcEMES,279,9
1991,VILLA GENERAL MANUEL BELGRANO,279,9
1992,BUENA VISTA,280,9
1993,EL ESPINILLO,280,9
1994,MISION TACAAGLE,280,9
1995,PORTON NEGRO,280,9
1996,TRES LAGUNAS,280,9
1997,CLORINDA,281,9
1998,LAGUNA BLANCA,281,9
1999,LAGUNA NAICK-NECK,281,9
2000,PUERTO PILCOMAYO,281,9
2001,RIACHO HE-HE,281,9
2002,RIACHO NEGRO,281,9
2003,SIETE PALMAS,281,9
2004,COLONIA CAMPO VILLAFA\u00d1E,282,9
2005,EL COLORADO,282,9
2006,PALO SANTO,282,9
2007,PIRANE,282,9
2008,VILLA KILOMETRO 213,282,9
2009,GENERAL MOSCONI,283,9
2010,ABRA PAMPA,284,10
2011,ABRALAITE,284,10
2012,AGUA DE CASTILLA,284,10
2013,CASABINDO,284,10
2014,COCHINOCA,284,10
2015,LA REDONDA,284,10
2016,PUESTO DEL MARQUEZ,284,10
2017,QUEBRALE\u00d1A,284,10
2018,QUERA,284,10
2019,RINCONADILLAS,284,10
2020,SAN FRANCISCO DE ALFARCITO,284,10
2021,SANTA ANA DE LA PUNA,284,10
2022,SANTUARIO DE TRES POZOS,284,10
2023,TAMBILLOS,284,10
2024,TUSAQUILLAS,284,10
2025,GUERRERO,285,10
2026,LA ALMONA,285,10
2027,LEON,285,10
2028,LOS NOGALES,285,10
2029,LOZANO,285,10
2030,OCLOYAS,285,10
2031,SAN PABLO DE REYES,285,10
2032,SAN SALVADOR DE JUJUY,285,10
2033,TESORERO,285,10
2034,YALA,285,10
2035,AGUAS CALIENTES,286,10
2036,BARRIO EL MILAGRO,286,10
2037,BARRIO LA UNION,286,10
2038,EL CARMEN,286,10
2039,FLEMING,286,10
2040,LOS LAPACHOS,286,10
2041,MANANTIALES,286,10
2042,MONTERRICO,286,10
2043,PAMPA BLANCA,286,10
2044,PERICO,286,10
2045,PILA PARDO,286,10
2046,PUESTO VIEJO,286,10
2047,SAN ISIDRO,286,10
2048,SAN JUANCITO,286,10
2049,APARZO,287,10
2050,CIANZO,287,10
2051,COCTACA,287,10
2052,EL AGUILAR,287,10
2053,HIPOLITO YRIGOYEN,287,10
2054,HUMAHUACA,287,10
2055,PALCA DE APARZO,287,10
2056,PALCA DE VARAS,287,10
2057,RODERO,287,10
2058,TRES CRUCES,287,10
2059,UQUIA,287,10
2060,BANANAL,288,10
2061,BERMEJITO,288,10
2062,CAIMANCITO,288,10
2063,CALILEGUA,288,10
2064,CHALICAN,288,10
2065,FRAILE PINTADO,288,10
2066,LIBERTAD,288,10
2067,LIBERTADOR GENERAL SAN MARTIN,288,10
2068,MAIZ NEGRO,288,10
2069,PAULINA,288,10
2070,PUEBLO LEDESMA,288,10
2071,YUTO,288,10
2072,CARAHUNCO,289,10
2073,CENTRO FORESTAL,289,10
2074,PALPALA,289,10
2075,RIO BLANCO,289,10
2076,CASA COLORADA,290,10
2077,COYAGUAIMA,290,10
2078,LAGUNILLAS DE FARALLON,290,10
2079,LIVIARA,290,10
2080,LOMA BLANCA,290,10
2081,NUEVO PIRQUITAS,290,10
2082,OROSMAYO,290,10
2083,RINCONADA,290,10
2084,EL CEIBAL,291,10
2085,LOS ALISOS,291,10
2086,LOTEO NAVEA,291,10
2087,NUESTRA SE\u00d1ORA DEL ROSARIO,291,10
2088,SAN ANTONIO,291,10
2089,ARRAYANAL,292,10
2090,ARROYO COLORADO,292,10
2091,DON EMILIO,292,10
2092,EL ACHERAL,292,10
2093,EL PUESTO,292,10
2094,EL QUEMADO,292,10
2095,LA ESPERANZA,292,10
2096,LA MANGA,292,10
2097,LA MENDIETA,292,10
2098,PALOS BLANCOS,292,10
2099,PIEDRITAS,292,10
2100,RODEITO,292,10
2101,ROSARIO DE RIO GRANDE (EX BARRO NEGRO),292,10
2102,SAN ANTONIO,292,10
2103,SAN LUCAS,292,10
2104,SAN PEDRO,292,10
2105,EL FUERTE,293,10
2106,EL PIQUETE,293,10
2107,EL TALAR,293,10
2108,PALMA SOLA,293,10
2109,PUENTE LAVAYEN,293,10
2110,SANTA CLARA,293,10
2111,VINALITO,293,10
2112,CASIRA,294,10
2113,CIENEGA DE PAICONE,294,10
2114,CIENEGUILLAS,294,10
2115,CUSI CUSI,294,10
2116,EL ANGOSTO,294,10
2117,LA CIENEGA,294,10
2118,MISARRUMI,294,10
2119,ORATORIO,294,10
2120,PAICONE,294,10
2121,SAN JUAN DE OROS,294,10
2122,SANTA CATALINA,294,10
2123,YOSCABA,294,10
2124,CATUA,295,10
2125,CORANZULI,295,10
2126,EL TORO,295,10
2127,HUANCAR,295,10
2128,JAMA,295,10
2129,MINA PROVIDENCIA,295,10
2130,OLACAPATO,295,10
2131,OLAROZ CHICO,295,10
2132,PASTOS CHICOS,295,10
2133,PUESTO SEY,295,10
2134,SAN JUAN DE QUILLAQUES,295,10
2135,SUSQUES,295,10
2136,COLONIA SAN JOSE,296,10
2137,HUACALERA,296,10
2138,JUELLA,296,10
2139,MAIMARA,296,10
2140,TILCARA,296,10
2141,YACORAITE,296,10
2142,BARCENA,297,10
2143,EL MORENO,297,10
2144,PUERTA DE COLORADOS,297,10
2145,PURMAMARCA,297,10
2146,TUMBAYA,297,10
2147,VOLCAN,297,10
2148,CASPALA,298,10
2149,PAMPICHUELA,298,10
2150,SAN FRANCISCO,298,10
2151,SANTA ANA,298,10
2152,VALLE COLORADO,298,10
2153,VALLE GRANDE,298,10
2154,BARRIOS,299,10
2155,CANGREJILLOS,299,10
2156,EL CONDOR,299,10
2157,LA INTERMEDIA,299,10
2158,LA QUIACA,299,10
2159,LLULLUCHAYOC,299,10
2160,PUMAHUASI,299,10
2161,SAN JOSE,299,10
2162,YAVI,299,10
2163,YAVI CHICO,299,10
2164,DOBLAS,300,11
2165,MACACHIN,300,11
2166,MIGUEL RIGLOS,300,11
2167,ROLON,300,11
2168,TOMAS M. ANCHORENA,300,11
2169,ANZOATEGUI,301,11
2170,LA ADELA,301,11
2171,ANGUIL,302,11
2172,SANTA ROSA,302,11
2173,CATRILO,303,11
2174,LA GLORIA,303,11
2175,LONQUIMAY,303,11
2176,URIBURU,303,11
2177,SANTA ISABEL,304,11
2178,BERNARDO LARROUDE,305,11
2179,CEBALLOS,305,11
2180,CORONEL HILARIO LAGOS,305,11
2181,INTENDENTE ALVEAR,305,11
2182,SARAH,305,11
2183,VERTIZ,305,11
2184,ALGARROBO DEL AGUILA,306,11
2185,LA HUMADA,306,11
2186,CONHELO,307,11
2187,EDUARDO CASTEX,307,11
2188,MAURICIO MAYER,307,11
2189,MONTE NIEVAS,307,11
2190,RUCANELO,307,11
2191,WINIFREDA,307,11
2192,GOBERNADOR DUVAL,308,11
2193,PUELCHES,308,11
2194,ALPACHIRI,309,11
2195,GENERAL MANUEL J. CAMPOS,309,11
2196,GUATRACHE,309,11
2197,PERU,309,11
2198,SANTA TERESA,309,11
2199,ABRAMO,310,11
2200,BERNASCONI,310,11
2201,GENERAL SAN MARTIN,310,11
2202,HUCAL,310,11
2203,JACINTO ARAUZ,310,11
2204,CUCHILLO CO,311,11
2205,LA REFORMA,312,11
2206,LIMAY MAHUIDA,312,11
2207,CARRO QUEMADO,313,11
2208,LOVENTUE,313,11
2209,LUAN TORO,313,11
2210,TELEN,313,11
2211,VICTORICA,313,11
2212,AGUSTONI,314,11
2213,DORILA,314,11
2214,GENERAL PICO,314,11
2215,SPELUZZI,314,11
2216,TREBOLARES,314,11
2217,25 DE MAYO,315,11
2218,CASA DE PIEDRA,315,11
2219,PUELEN,315,11
2220,COLONIA BARON,316,11
2221,COLONIA SAN JOSE,316,11
2222,MIGUEL CANE,316,11
2223,QUEMU QUEMU,316,11
2224,RELMO,316,11
2225,VILLA MIRASOL,316,11
2226,CALEUFU,317,11
2227,INGENIERO FOSTER,317,11
2228,LA MARUJA,317,11
2229,PARERA,317,11
2230,PICHI HUINCA,317,11
2231,QUETREQUEN,317,11
2232,RANCUL,317,11
2233,ADOLFO VAN PRAET,318,11
2234,ALTA ITALIA,318,11
2235,DAMIAN MAISONAVE,318,11
2236,EMBAJADOR MARTINI,318,11
2237,FALUCHO,318,11
2238,INGENIERO LUIGGI,318,11
2239,OJEDA,318,11
2240,REALICO,318,11
2241,CACHIRULO,319,11
2242,NAICO,319,11
2243,TOAY,319,11
2244,ARATA,320,11
2245,METILEO,320,11
2246,TRENEL,320,11
2247,ATALIVA ROCA,321,11
2248,CHACHARRAMENDI,321,11
2249,COLONIA SANTA MARIA,321,11
2250,GENERAL ACHA,321,11
2251,QUEHUE,321,11
2252,UNANUE,321,11
2253,PUNTA DE LOS LLANOS,322,12
2254,TAMA,322,12
2255,AIMOGASTA,323,12
2256,BA\u00d1ADO DE LOS PANTANOS,323,12
2257,ESTACION MAZAN,323,12
2258,MACHIGASTA,323,12
2259,SAN ANTONIO,323,12
2260,TERMAS DE SANTA TERESITA,323,12
2261,VILLA MAZAN,323,12
2262,LA RIOJA,324,12
2263,AMINGA,325,12
2264,ANILLACO,325,12
2265,ANJULLON,325,12
2266,CHUQUIS,325,12
2267,LOS MOLINOS,325,12
2268,PINCHAS,325,12
2269,SAN PEDRO,325,12
2270,SANTA VERA CRUZ,325,12
2271,CHAMICAL,326,12
2272,POLCO,326,12
2273,ANGUINAN,327,12
2274,CHILECITO,327,12
2275,COLONIA ANGUINAN,327,12
2276,COLONIA MALLIGASTA,327,12
2277,COLONIA VICHIGASTA,327,12
2278,GUANCHIN,327,12
2279,LA PUNTILLA,327,12
2280,LOS SARMIENTOS,327,12
2281,MALLIGASTA,327,12
2282,MIRANDA,327,12
2283,NONOGASTA,327,12
2284,SAN MIGUEL,327,12
2285,SAN NICOLAS,327,12
2286,SANTA FLORENTINA,327,12
2287,SA\u00d1OGASTA,327,12
2288,TILIMUQUI,327,12
2289,VICHIGASTA,327,12
2290,ALTO CARRIZAL,328,12
2291,ANGULOS,328,12
2292,ANTINACO,328,12
2293,BAJO CARRIZAL,328,12
2294,CAMPANAS,328,12
2295,CHA\u00d1ARMUYO,328,12
2296,FAMATINA,328,12
2297,LA CUADRA,328,12
2298,PITUIL,328,12
2299,PLAZA VIEJA,328,12
2300,SANTA CRUZ,328,12
2301,SANTO DOMINGO,328,12
2302,CASTRO BARROS,329,12
2303,CHA\u00d1AR,329,12
2304,LOMA BLANCA,329,12
2305,OLTA,329,12
2306,AICU\u00d1A,330,12
2307,BANDA FLORIDA,330,12
2308,GUANDACOL,330,12
2309,LOS PALACIOS,330,12
2310,PAGANCILLO,330,12
2311,SANTA CLARA,330,12
2312,VILLA UNION,330,12
2313,MALANZAN,331,12
2314,NACATE,331,12
2315,PORTEZUELO,331,12
2316,SAN ANTONIO,331,12
2317,VILLA CASTELLI,332,12
2318,AMBIL,333,12
2319,COLONIA ORTIZ DE OCAMPO,333,12
2320,MILAGRO,333,12
2321,OLPAS,333,12
2322,SANTA RITA DE CATUNA,333,12
2323,ULAPES,334,12
2324,AMANA,335,12
2325,PATQUIA,335,12
2326,CHEPES,336,12
2327,DESIDERIO TELLO,336,12
2328,ALPASINCHE,337,12
2329,AMUSCHINA,337,12
2330,ANDOLUCAS,337,12
2331,CHAUPIHUASI,337,12
2332,CUIPAN,337,12
2333,LAS TALAS,337,12
2334,LOS ROBLES,337,12
2335,SALICAS,337,12
2336,SALICAS - SAN BLAS,337,12
2337,SAN BLAS,337,12
2338,SHAQUI,337,12
2339,SURIYACO,337,12
2340,TUYUBIL,337,12
2341,VILLA SANAGASTA,338,12
2342,JAG\u00dcE,339,12
2343,VILLA SAN JOSE DE VINCHINA,339,12
2344,10MA SECCION,340,13
2345,11VA SECCION,340,13
2346,1RA SECCION,340,13
2347,2DA SECCION,340,13
2348,3RA SECCION,340,13
2349,4TA SECCION,340,13
2350,5TA SECCION,340,13
2351,6TA SECCION,340,13
2352,7MA SECCION,340,13
2353,8VA SECCION,340,13
2354,9NA SECCION,340,13
2355,MENDOZA,340,13
2356,BOWEN,341,13
2357,CARMENSA,341,13
2358,GENERAL ALVEAR,341,13
2359,LOS COMPARTOS,341,13
2360,CIUDAD DE GODOY CRUZ,342,13
2361,GOBERNADOR BENEGAS,342,13
2362,GODOY CRUZ,342,13
2363,LAS TORTUGAS,342,13
2364,PRESIDENTE SARMIENTO,342,13
2365,SAN FRANCISCO DEL MONTE,342,13
2366,BERMEJO,343,13
2367,BUENA NUEVA,343,13
2368,CAPILLA DEL ROSARIO,343,13
2369,COLONIA SEGOVIA,343,13
2370,DORREGO,343,13
2371,EL SAUCE,343,13
2372,GENERAL BELGRANO,343,13
2373,GUAYMALLEN,343,13
2374,JESUS NAZARENO,343,13
2375,LA PRIMAVERA,343,13
2376,LAS CA\u00d1AS,343,13
2377,LOS CORRALITOS,343,13
2378,NUEVA CIUDAD,343,13
2379,PEDRO MOLINA,343,13
2380,PUENTE DE HIERRO,343,13
2381,RODEO DE LA CRUZ,343,13
2382,SAN FRANCISCO DEL MONTE,343,13
2383,SAN JOSE,343,13
2384,VILLA NUEVA,343,13
2385,INGENIERO GIAGNONI,344,13
2386,JUNIN,344,13
2387,LA COLONIA,344,13
2388,LOS BARRIALES,344,13
2389,MEDRANO,344,13
2390,PHILLIPS,344,13
2391,RODRIGUEZ PE\u00d1A,344,13
2392,DESAGUADERO,345,13
2393,LA PAZ,345,13
2394,VILLA ANTIGUA,345,13
2395,BLANCO ENCALADA,346,13
2396,CAPDEVILA,346,13
2397,CIUDAD DE LAS HERAS,346,13
2398,EL ALGARROBAL,346,13
2399,EL BORBOLLON,346,13
2400,EL CHALLAO,346,13
2401,EL PLUMERILLO,346,13
2402,EL RESGUARDO,346,13
2403,EL ZAPALLAR,346,13
2404,JOCOLI,346,13
2405,LA CIENEGUITA,346,13
2406,LAS CUEVAS,346,13
2407,LAS HERAS,346,13
2408,LOS PENITENTES,346,13
2409,PANQUEHUA,346,13
2410,POLVAREDAS,346,13
2411,PUENTE DEL INCA,346,13
2412,PUNTA DE VACAS,346,13
2413,SIERRAS DE ENCALADA,346,13
2414,USPALLATA,346,13
2415,3 DE MAYO,347,13
2416,BARRIO ALTO DEL OLVIDO,347,13
2417,BARRIO JOCOLI II,347,13
2418,BARRIO LA PALMERA,347,13
2419,BARRIO LA PEGA,347,13
2420,BARRIO LAGUNAS DE BARTOLUZZI,347,13
2421,BARRIO LOS JARILLEROS,347,13
2422,BARRIO LOS OLIVOS,347,13
2423,BARRIO VIRGEN DEL ROSARIO,347,13
2424,COSTA DE ARAUJO,347,13
2425,EL PARAMILLO,347,13
2426,EL VERGEL,347,13
2427,INGENIERO GUSTAVO ANDRE,347,13
2428,JOCOLI,347,13
2429,JOCOLI VIEJO,347,13
2430,LAS VIOLETAS,347,13
2431,VILLA TULUMAYA,347,13
2432,AGRELO,348,13
2433,BARRIO PERDRIEL IV,348,13
2434,CACHEUTA,348,13
2435,CARRODILLA,348,13
2436,CHACRAS DE CORIA,348,13
2437,CIUDAD LUJAN DE CUYO,348,13
2438,COSTA FLORES,348,13
2439,EL CARRIZAL,348,13
2440,EL SALTO,348,13
